Source;Target;Partition;model;Resize;dropoutTrain;dropoutVal;Repetitions;Combination;VoteTH;BinTH;TotalGTBoxes;F1;IoU;Prec;Recall;TP;FP;FN;TP-norm;FP-norm;FN-norm;mAP;COCO
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;500;votes;0.25;0.7;144;0;0;0.0;0.0;0.0;7;144;0.0;1.0;1.0;0.0;0.0
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;500;votes;0.25;0.7;289;0.9338103756708407;0.8780915455459439;0.9666666666666667;0.903114186851211;261.0;9;28;0.903114186851211;0.03333333333333333;0.09688581314878893;0.874740481376648;0.6455137133598328
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;500;votes;0.25;0.7;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.1;500;votes;0.5;0.65;290;0.9428571428571428;0.8654111548954737;0.9777777777777777;0.9103448275862069;264.0;6;26;0.9103448275862069;0.022222222222222223;0.0896551724137931;0.8440291881561279;0.5367973446846008
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;500;votes;0.5;0.65;144;0;0;0.0;0.0;0.0;0;144;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;500;votes;0.5;0.65;289;0.932142857142857;0.8775934583623145;0.9630996309963099;0.903114186851211;261.0;10;28;0.903114186851211;0.03690036900369004;0.09688581314878893;0.8734535574913025;0.6430246829986572
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;500;votes;0.5;0.65;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.1;500;votes;0.75;0.45;290;0.9411764705882353;0.8616025662190987;0.974169741697417;0.9103448275862069;264.0;7;26;0.9103448275862069;0.025830258302583026;0.0896551724137931;0.8143259882926941;0.5098459124565125
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;500;votes;0.75;0.45;144;0;0;0.0;0.0;0.0;0;144;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;500;votes;0.75;0.45;289;0.9285714285714287;0.8759472278808783;0.959409594095941;0.8996539792387543;260.0;11;29;0.8996539792387543;0.04059040590405904;0.10034602076124567;0.8734577298164368;0.6433295011520386
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;500;votes;0.75;0.45;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.1;500;votes;1.0;0.1;290;0.6380165289256199;0.7924836137362822;0.6126984126984127;0.6655172413793103;193.0;122;97;0.6655172413793103;0.3873015873015873;0.33448275862068966;0.07637809216976166;0.03322967141866684
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;500;votes;1.0;0.1;144;0;0;0.0;0.0;0.0;0;144;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;500;votes;1.0;0.1;289;0.6324503311258278;0.8004110683074277;0.6063492063492063;0.6608996539792388;191.0;124;98;0.6608996539792388;0.39365079365079364;0.3391003460207612;0.45767179131507874;0.251475989818573
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.1;500;votes;1.0;0.1;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.2;500;votes;0.25;0.7;290;0.9428571428571428;0.861880224033158;0.9777777777777777;0.9103448275862069;264.0;6;26;0.9103448275862069;0.022222222222222223;0.0896551724137931;0.8115890026092529;0.49199098348617554
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;500;votes;0.25;0.7;144;0;0;0.0;0.0;0.0;0;144;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;500;votes;0.25;0.7;289;0.9357142857142858;0.8768305317552503;0.966789667896679;0.9065743944636678;262.0;9;27;0.9065743944636678;0.033210332103321034;0.09342560553633218;0.8771562576293945;0.6417762041091919
